PRESION,ALTURA,TEMPAMB,TEMPROCIO,HUMEDAD,MEZCLAIRE,VIENTO,TPOT,TPOTEQ,TPOTV
5050,20636,203.5,181,3,0.000001,10.80333333,477.95,477.95,477.95
4983.333333,20637,203.3,180.3,2.666666667,0.000001,16.46222222,479.3,479.3,479.3
4976.666667,20638,205.1,180.7666667,2,0.000001,27.78,483.7333333,483.6666667,483.7
4995,20639,207,181.5,2.5,0.000001,11.31777778,487.65,487.6,487.6
5000,20640,205.9943396,181.1389937,2.239056604,1.29E-06,32.92444444,485.1842767,485.1641509,485.1641509
5046.666667,20641,204.9666667,181.6333333,2.333333333,0.000001,11.31777778,481.5333333,481.4666667,481.4666667
4956.666667,20642,203.6333333,178.9666667,1.666666667,0.000001,35.49666667,480.8333333,480.8333333,480.8333333
4963.333333,20644,205.8333333,181.8333333,2,0.000001,26.75111111,485.8,485.8,485.8
5006.666667,20645,205.0333333,183.3666667,3.333333333,0.000004,12.86111111,482.7333333,482.7,482.7
4970,20646,204.1666667,180.8333333,2.333333333,0.000001,12.86111111,481.7333333,481.6666667,481.6666667
4970,20647,209.1,179.1,1,0.000001,22.12111111,493.3,493.3,493.3
4985,20648,209.7,185.7,3,0.0000055,2.572222222,494.35,494.3,494.3
4925,20649,201.7,184.2,6.5,0.000001,9.774444444,477.15,477.1,477.1
4999.467456,20650,206.5177515,181.0502959,1.869822485,1.00E-06,30.86666667,486.4319527,486.4136095,486.4136095
5040,20651,210.9,181.9,1,0.000001,25.72222222,495.6,495.6,495.6
4970,20652,208.2,179.7,1,0.000001,22.63555556,491.2,491.2,491.2
4983.333333,20653,207.4333333,181.4333333,1.333333333,0.000001,28.80888889,489.0333333,489.0333333,489.0333333
4980,20654,206.5666667,181.5666667,2,0.000001,15.43333333,487.1,487.0666667,487.0666667
5046.666667,20655,212.9666667,183.3,1.333333333,0.000001,12.86111111,500.2666667,500.2666667,500.2666667
4982,20656,205.02,181.62,2.8,0.000001,24.17888889,483.4,483.38,483.38
4952,20657,205.74,181.74,2.8,0.000001,16.46222222,485.92,485.9,485.9
4975,20658,208.65,182.15,1.5,0.000001,19.03444444,492.15,492.125,492.125
5005,20659,208.4,180.4,1.5,0.000001,17.49111111,490.7,490.7,490.7
5000,20660,207.0207792,181.4493506,1.857142857,1.23E-06,30.86666667,487.6038961,487.5798701,487.5798701
4920,20661,204.35,181.1,2.5,0.000001,5.144444444,483.6,483.6,483.6
5003.333333,20662,204.6666667,180.5,2.333333333,0.000001,22.63555556,481.95,481.95,481.95
4996.666667,20663,207.0333333,180.7,1.333333333,0.000001,26.75111111,487.7,487.7,487.7
4952,20664,204.3,181.1,2.2,0.000001,19.54888889,482.52,482.5,482.5
4995,20665,206.8,179.8,2.005,0.000001,16.46222222,487.2,487.2,487.2
5020,20666,202.5,178.5,2,0.000001,8.745555556,476.4,476.4,476.4
4946,20667,206.06,182.46,2.4,0.000001,27.78,486.84,486.8,486.8
4971.666667,20668,207.3333333,180.5,1.333333333,0.000001,16.46222222,489.1333333,489.1333333,489.1333333
4980,20669,207.6,181.6,2,0.000001,22.63555556,489.55,489.5,489.5
4999.338235,20670,207.6970588,181.4617647,1.786838235,1.13E-06,30.86666667,489.2139706,489.1919118,489.1919118
4960,20671,204.5,181.5,2.5,0.000001,14.40444444,482.75,482.75,482.75
4923.333333,20672,204.9666667,181.9666667,2.666666667,0.000001,19.03444444,484.9,484.9,484.9
5005,20674,204.5,180,1.5,0.000001,8.745555556,481.55,481.5,481.5
4950,20675,206.2,180.7,2,0.000001,13.37555556,487.05,487.05,487.05
5010,20676,205.9333333,181.1,2,0.000001,12.34666667,484.7333333,484.7333333,484.7333333
4970,20677,210.3,181.3,1,0.000001,19.54888889,496.2,496.2,496.2
4946.666667,20678,204.6333333,181.9666667,2.666666667,0.000001,16.46222222,483.4666667,483.4333333,483.4666667
4956.666667,20679,206.0333333,182.0333333,2.333333333,0.000001,24.69333333,486.5,486.5,486.5
5000,20680,206.8361702,181.0276596,1.734255319,1.00E-06,28.80888889,487.1680851,487.1478723,487.1478723
4912.5,20681,205.525,180.375,1.75,0.000001,16.46222222,486.525,486.5,486.5
4943.333333,20682,206.3666667,181.0333333,2,0.000001,32.41,487.6666667,487.6,487.6
4985,20683,208.2,182.7,2,0.000001,20.57777778,490.8,490.8,490.8
4950,20684,207.9,179.4,1.2525,0.000001,22.12111111,491.1,491.075,491.075
4970,20685,209.34,181.94,1.8,0.000001,16.46222222,493.92,493.92,493.92
4940,20686,204.8,182.6333333,3.333333333,0.0000025,12.34666667,484.0833333,484.0666667,484.0666667
4900,20687,205.1666667,180.8333333,2.666666667,0.000001,9.26,486.0333333,486,486
4985,20688,205.9,181.4,2.25,0.000001,17.49111111,485.375,485.375,485.375
4916,20689,203.18,180.58,2.6,0.000001,16.46222222,480.9,480.88,480.88
4997.54902,20690,207.277451,181.4186275,1.833431373,1.18E-06,25.72222222,488.2764706,488.2588235,488.2588235
4920,20691,206.3333333,181,1.333333333,0.000001,18.00555556,488.2333333,488.2,488.2
4945,20692,207.45,180.05,1.5,0.000001,27.78,490.15,490.1,490.1
4900,20693,207.7,181.6,2,0.000001,5.144444444,491.9,491.9,491.9
4916.666667,20694,204.4,181.7333333,3,0.000001,20.06333333,483.7666667,483.7333333,483.7333333
4930,20695,206.85,181.6,1.5,0.000001,25.72222222,489.15,489.125,489.125
4970,20696,202.7,183.7,5,0.000001,16.46222222,478.3,478.2,478.2
4896.666667,20697,208.9,183.9,2.333333333,0.000004,23.15,494.9666667,494.9666667,494.9666667
4938.333333,20698,205.7666667,180.9833333,2,0.000001,22.12111111,486.35,486.35,486.35
4930,20699,203.425,181.4,3.25,0.000001,8.745555556,481.1,481.05,481.05
4997.798165,20700,207.6541284,181.3422018,1.724770642,1.17E-06,28.80888889,489.1550459,489.1366972,489.1366972
4918.333333,20702,204.4166667,180.6833333,2.166666667,0.000001,24.69333333,483.7666667,483.7333333,483.7333333
4917.5,20703,206.75,180.75,1.5,0.000001,23.66444444,489.3,489.275,489.275
4930,20704,203.6333333,179.9666667,3.333333333,0.000001,11.31777778,481.5666667,481.5666667,481.5666667
4952.5,20705,208.5,182.5,1.75,0.000001,16.97666667,492.425,492.4,492.4
4850,20706,202.7,181.7,3,0.000001,15.94777778,481.65,481.55,481.55
4945,20707,206,181.5,2,0.000001,21.09222222,486.75,486.7,486.7
4896.666667,20708,204.0333333,179.3666667,1.666666667,0.000001,17.49111111,483.4666667,483.4666667,483.4666667
4945,20709,205.4,184.15,4.25,0.00000325,13.89,485.325,485.3,485.3
4992.238806,20710,207.9880597,181.258209,1.582238806,1.13E-06,28.80888889,490.0955224,490.0850746,490.0850746
4920,20711,206.05,181.35,2.25,0.000001,20.57777778,487.55,487.55,487.55
4922,20712,206.65,181.39,2.1,0.000001,14.40444444,488.9,488.9,488.9
4900,20713,206.48,180.42,1.4,0.000001,12.86111111,489.1,489.1,489.1
4900,20714,209.7,182.2,1,0.000001,6.173333333,496.8,496.7,496.7
4933.333333,20715,209.1,181.7666667,1.666666667,0.000001,10.28888889,494.3666667,494.3666667,494.3666667
4970,20716,205.7,181.7,2,0.000001,10.80333333,485.3,485.3,485.3
4845,20717,203.6,182.6,3.5,0.000001,12.34666667,483.9,483.9,483.9
4930,20718,203.98,180.78,2.8,0.000001,27.26555556,482.36,482.36,482.36
4920,20719,208.9,180.9,1,0.000001,32.92444444,494.3,494.3,494.3
4992.727273,20720,207.7127273,181.5927273,1.781818182,1.00E-06,20.06333333,489.4327273,489.4072727,489.4072727
4925,20721,205.4,180.8,2,0.000001,20.57777778,485.9,485.9,485.9
4915,20722,206.48125,180.41875,1.625,0.000001,21.60666667,488.70625,488.70625,488.70625
4885,20723,204.925,180.8,2,0.000001,16.97666667,485.925,485.9,485.9
4900,20724,210.9,180.1,1,0.000001,15.94777778,499.6,499.6,499.6
4924,20725,207.62,181.42,1.8,0.000001,29.32333333,491.14,491.14,491.14
4916.381279,20726,206.5157534,181.5445205,2.100513699,1.14E-06,36.52555556,488.7609589,488.7456621,488.7461187
4856.666667,20727,204.2333333,181.9,3,0.000001,25.72222222,485.0666667,485.0666667,485.0666667
4888,20728,206.18,180.98,1.8,0.000001,36.01111111,488.78,488.76,488.76
4900,20729,201.6,182.1,4.5,0.000001,13.37555556,477.6,477.6,477.6
4989.824561,20730,208.5912281,181.4807018,1.544035088,1.16E-06,23.66444444,491.577193,491.5578947,491.5578947
4890,20731,204.35,180.375,2.25,0.000001,10.80333333,484.4,484.4,484.4
4908,20732,205.79,181.12,2.1,0.000001,31.38111111,487.27,487.27,487.27
4920,20733,206,181.6,2,0.000001,11.31777778,487.4,487.35,487.35
4900,20734,208.7666667,180.2666667,1,0.000001,22.63555556,494.6,494.6,494.6
4886.666667,20735,206.1666667,181.5,2,0.000001,20.57777778,488.7666667,488.7666667,488.7666667
4860,20736,205.4,181.9,2.5,0.000001,21.09222222,487.75,487.75,487.75
4963.333333,20737,208.5,181.1666667,1.666666667,0.000001,14.40444444,492.0666667,492.0666667,492.0666667
4907.5,20738,202.75,181.25,3,0.000001,26.23666667,480.075,480.075,480.075
4915,20739,204.4666667,180.0333333,2.166666667,0.000001,19.54888889,483.9833333,483.9666667,483.9666667
4981.578947,20740,209.0921053,181.8,1.632105263,0.0000015,21.60666667,493,492.9710526,492.9710526
4907.5,20741,206.425,182.25,2.5,0.000001,17.49111111,488.8,488.775,488.775
4906.666667,20742,204.75,180.3333333,2,0.000001,24.69333333,484.85,484.85,484.85
4900,20743,207.1,180.9,1.5,0.000001,12.34666667,490.6,490.55,490.55
4944,20744,205.34,180.5,1.8,0.000001,25.72222222,485.24,485.22,485.22
4875,20745,209.6,181.6,1.5,0.000001,17.49111111,497.25,497.2,497.2
4868.333333,20746,203.7,180.2,2.5,0.000001,21.60666667,483.45,483.45,483.45
4890,20747,206.525,180.4375,1.625,0.000001,30.35222222,489.5125,489.5,489.5
4920,20748,207.5666667,182.9,2.666666667,0.000004,26.23666667,491.1666667,491.1,491.1
4891.111111,20749,204.6222222,180.7777778,2.555555556,0.000001,23.15,484.9777778,484.9666667,484.9666667
4979.52381,20750,210.652381,182.0333333,1.19047619,1.43E-06,16.46222222,496.7333333,496.7,496.7
4895,20751,206.7625,181.0125,1.875,0.000001,34.46777778,489.95,489.925,489.925
4946.666667,20752,207.7,181.0333333,1.333333333,0.000001,17.49111111,490.7,490.6666667,490.6666667
4908,20753,206.5,181.1,2.2,0.000001,25.20777778,488.92,488.92,488.92
4890,20754,205.64,181.34,2.2,0.000001,26.23666667,487.46,487.44,487.44
4890,20755,207.7,183.7,2,0.000001,6.173333333,492.3,492.3,492.3
4890,20756,206.18,180.38,1.8,0.000001,21.60666667,488.72,488.7,488.7
4912.5,20758,203.775,182.275,5.75,0.00000325,28.80888889,482.375,482.35,482.35
4865,20759,204.8,180.8,2.25,0.000001,19.54888889,486.175,486.175,486.175
4959.285714,20760,209.7571429,182.2571429,1.428571429,0.000001,30.35222222,495.1928571,495.1857143,495.1857143
4891.428571,20761,205,181.0857143,2,0.000001,24.69333333,485.9285714,485.8857143,485.8857143
4856.666667,20762,205.5333333,180.5666667,2,0.000001,35.49666667,488.1666667,488.1333333,488.1333333
4876.666667,20763,207.8833333,180.3833333,1.166666667,0.000001,23.66444444,493.15,493.1,493.1
4898,20764,207.08,179.62,1.2,0.000001,34.46777778,490.68,490.66,490.66
4915,20765,206.05,180.9,1.5,0.000001,7.202222222,487.7,487.7,487.7
4880,20766,208.15,180.3166667,1.666666667,0.000001,19.54888889,493.65,493.6333333,493.6333333
4896,20767,206.54,181.14,1.8,0.000001,24.69333333,489.38,489.38,489.38
4820,20768,203.7,181.2,3,0.000001,20.57777778,484.8,484.8,484.8
4896,20769,207.18,180.78,1.4,0.000001,24.69333333,490.92,490.92,490.92
4915,20770,205.9166667,181.0333333,2,0.000001,19.03444444,487.3833333,487.3833333,487.3833333
4898,20771,207.26,182.24,1.8,0.000001,24.17888889,491.04,491.02,491.02
4905,20772,206.2,180.09,1.4,0.000001,26.23666667,488.31,488.31,488.31
4896.25,20773,207.9,181,1.375,0.000001,18.52,492.6,492.5875,492.5875
4886,20774,207.78,179.3,1.2,0.000001,11.83222222,492.6,492.6,492.6
4896.25,20775,207.6625,181.5875,1.875,0.000001,19.54888889,492.05,492.025,492.025
4900,20776,205.3,180.3,2,0.000001,21.09222222,486.35,486.35,486.35
4856.666667,20777,204.7,180.7,2.333333333,0.000001,12.86111111,486.1333333,486.1333333,486.1333333
4840,20778,210.1,179.1,1,0.000001,4.115555556,499.5,499.4,499.4
4910,20780,206.7,181.7,2,0.000001,21.60666667,489.4,489.4,489.4
4856,20781,205.16,182.22,2.8,0.000001,10.28888889,487.3,487.26,487.26
4870,20782,204.6833333,180.4666667,2.333333333,0.000001,18.52,485.7,485.7,485.7
4863.75,20783,207.7625,181.675,1.875,0.000001,28.80888889,493.225,493.225,493.225
4890,20784,211.2,183.3666667,2,0.000001,9.774444444,500.6,500.5666667,500.5666667
4890,20785,207.2666667,180.4666667,1.666666667,0.000001,23.66444444,491.3,491.2666667,491.2666667
4873.333333,20786,207.1666667,181.8333333,2,0.000001,12.86111111,491.5333333,491.5333333,491.5333333
4896.666667,20788,208.3666667,180.0333333,1.333333333,0.000001,21.09222222,493.7333333,493.7333333,493.7333333
4815,20789,209.35,182.85,1.75,0.000001,20.06333333,498.45,498.4,498.4
4890,20790,207.9,179.9,1.5,0.000001,17.49111111,492.8,492.75,492.75
4875,20791,206.7,180.1,1.75,0.000001,30.35222222,490.4,490.4,490.4
4864,20792,205.12,180.3,1.8,0.000001,20.57777778,486.92,486.92,486.92
4876.666667,20793,205.9222222,181.1555556,2.333333333,0.000002,21.60666667,488.4777778,488.4666667,488.4666667
4840,20794,205.46,180.52,2.2,0.000001,14.40444444,488.44,488.44,488.44
4862,20795,208.68,181.32,1.6,0.000001,25.20777778,495.48,495.48,495.48
4915,20797,208.925,181.775,1.75,0.000001,19.54888889,494.5,494.5,494.5
4930,20798,212.5,179.5,1,0.000001,9.26,502.5,502.5,502.5
4860,20799,208.9666667,182.3,1.333333333,0.000001,28.80888889,496.2,496.2,496.2
4885,20800,209.2,182.2,1.5,0.000001,16.46222222,496.025,496,496
4870,20801,207.5,179.9,1.333333333,0.000001,22.63555556,492.45,492.4166667,492.4166667
4870,20802,204.8,181,2.2,0.000001,20.57777778,486.04,486,486
4866.666667,20803,207.4333333,181.2333333,1.5,0.000001,10.80333333,492.3666667,492.35,492.35
4810,20804,210.3666667,181.7,1.336666667,0.000001,13.89,501,500.9666667,500.9666667
4913.333333,20805,212,181.5,1,0.000001,12.34666667,501.8,501.7333333,501.7333333
4884,20806,211.56,181.82,1.2,0.000001,24.69333333,501.62,501.6,501.6
4865,20807,209,181.5,1.5,0.000001,25.20777778,496.1,496.1,496.1
4866.666667,20808,208.5,183.8333333,3,0.000004,16.46222222,494.8666667,494.8666667,494.8666667
4833,20809,206.45,181.47,2.1,0.000001,20.06333333,491,491,491
4853.333333,20811,203.9333333,180.3333333,2,0.000001,22.63555556,484.4,484.3666667,484.3666667
4810,20812,204.875,180.775,2,0.000001,20.57777778,487.925,487.9,487.9
4885.555556,20813,207.8888889,179.7666667,1.111111111,0.000001,30.86666667,492.9222222,492.9,492.9
4844,20814,207.18,181.14,1.6,0.000001,19.54888889,492.44,492.42,492.42
4868.333333,20815,209.3333333,181.0333333,1.333333333,0.000001,19.54888889,496.7666667,496.75,496.75
4838,20816,209.46,180.94,1.002,0.000001,18.00555556,498.02,498,498
4846,20817,208.42,182.22,1.8,0.000001,28.29444444,495.3,495.28,495.28
4822.5,20818,203.2,180.125,2.75,0.000001,13.89,483.625,483.6,483.6
4760,20819,205.1,184.1,3.5,0.000001,16.97666667,489.9,489.9,489.9
4830,20820,205.1,181.1833333,2.333333333,0.000001,30.86666667,487.85,487.85,487.85
4850,20821,205.65,179.725,2.0025,0.000001,27.78,488.575,488.575,488.575
4863.333333,20822,206.3833333,180.3333333,1.668333333,0.000001,21.09222222,489.9666667,489.9666667,489.9666667
4855,20823,207.8,179.8,1,0.000001,8.745555556,493.65,493.65,493.65
4841.666667,20824,205.9166667,180.1833333,1.666666667,0.000001,18.52,489.45,489.4333333,489.4333333
4868,20825,206.7,181.32,2.8,0.000001,17.49111111,490.58,490.58,490.58
4840,20826,205.35,181.45,2.5,0.000001,12.34666667,488.2,488.2,488.2
4850,20827,205.8333333,181.1666667,2,0.000001,15.94777778,489.0666667,489.0666667,489.0666667
4870,20828,211.3,182.3,1,0.000001,10.80333333,501.45,501.4,501.4
4805,20829,208.3,181.05,1.5,0.000001,20.57777778,496.2,496.2,496.2
4815,20830,203.9,181.15,3.25,0.000001,22.63555556,485.45,485.45,485.45
4843.333333,20831,208.8,181.8,1.5,0.000001,24.69333333,496.2833333,496.2666667,496.2666667
4900,20832,206.4,179.8666667,1.333333333,0.000001,21.60666667,488.9666667,488.9666667,488.9666667
4812.5,20833,208.5,181.475,1.25,0.000001,25.72222222,496.45,496.425,496.425
4820,20834,204.2,180.14,2,0.000001,20.06333333,486.06,486.06,486.06
4805,20835,204.775,180.8,2.25,0.000001,19.54888889,487.825,487.825,487.825
4801.25,20836,206.5625,181.75,1.75,0.000001,31.89555556,492.15,492.15,492.15
4817.142857,20837,205.5714286,181.5142857,2.428571429,0.000001,10.80333333,489.3714286,489.3428571,489.3428571
4827.5,20838,206.55,180.425,1.5,0.000001,15.43333333,491.425,491.425,491.425
4870,20839,205.6,181.6,2,0.000001,10.28888889,487.9,487.9,487.9
4808,20840,205.76,181.36,2.2,0.000001,25.72222222,490.1,490.08,490.08
4827.5,20841,205.35,180.875,2,0.000001,13.37555556,488.55,488.55,488.55
4810,20842,205.775,179.3,1.5,0.000001,13.89,490.05,490.05,490.05
4813.333333,20843,206.8666667,180.4333333,1.333333333,0.000001,15.43333333,492.5666667,492.5666667,492.5666667
4840,20844,206.5,181.0571429,1.857142857,0.000001,26.23666667,490.9142857,490.9,490.9
4770,20845,203.4,180,2.5,0.000001,7.716666667,485.6,485.6,485.6
4804.285714,20846,206.0571429,180.3857143,1.857142857,0.000001,11.83222222,490.9,490.9,490.9
4890,20847,210.5,179.5,1,0.000001,5.658888889,498.9,498.9,498.9
4786.363636,20848,206.6272727,181.3818182,2.090909091,0.000001,20.57777778,492.7727273,492.7545455,492.7545455
4850,20849,206.4,180.9,2,0.000001,18.00555556,490.4,490.35,490.35
4813.333333,20850,207.3666667,180.0333333,1.333333333,0.000001,20.06333333,493.7666667,493.7333333,493.7333333
4816.666667,20851,205.1666667,180.8333333,2,0.000001,22.12111111,488.4333333,488.4333333,488.4333333
4793.333333,20852,205.2333333,181.2333333,2.333333333,0.000001,21.09222222,489.2666667,489.2333333,489.2333333
4835,20853,206.8,181.8,2,0.000001,18.52,491.8,491.8,491.8
4825,20854,205.7,180.7,1.75,0.000001,17.49111111,489.45,489.45,489.45
4824,20855,206.88,181.34,1.8,0.000001,23.66444444,492.28,492.28,492.28
4766.666667,20856,203.2,179.9,2,0.000001,20.57777778,485.1666667,485.1666667,485.1666667
4836.666667,20857,206.3,180.9333333,1.666666667,0.000001,8.231111111,490.5666667,490.5666667,490.5666667
4796.666667,20858,207.0333333,181.5,1.666666667,0.000001,19.54888889,493.4833333,493.4833333,493.4833333
4804,20859,209.08,181.62,1.602,0.000001,15.43333333,498.08,498.06,498.06
4810,20860,206.8428571,181.6142857,1.857142857,0.000001,27.26555556,492.5714286,492.5714286,492.5714286
4800,20861,203.5,180.925,2.75,0.000001,9.774444444,484.95,484.95,484.95
4853.333333,20862,205.9666667,178.3,1,0.000001,15.43333333,489.2333333,489.2333333,489.2333333
4780,20863,206.65,181.25,1.75,0.000001,16.46222222,493.025,493,493
4765,20864,204.8,180.8,2,0.000001,8.231111111,489.05,489.05,489.05
4810,20865,207,181.6,2,0.000001,29.83777778,493,493,493
4775,20866,205.425,181.4,2.125,0.000001,22.63555556,490.25,490.2375,490.2375
4836.666667,20867,211.1666667,183.5666667,1.666666667,0.000001,23.15,502.1,502.1,502.1
4790,20868,209.5666667,182.3,1.333333333,0.000001,25.20777778,499.6666667,499.6666667,499.6666667
4778.333333,20869,205.3333333,180.8333333,1.833333333,0.000001,23.15,489.95,489.9333333,489.9333333
4800,20870,207.2,181.8,2,0.000001,6.173333333,493.7,493.7,493.7
4805,20871,207.0666667,183.0333333,2.5,0.0000025,19.54888889,493.2833333,493.2666667,493.2666667
4780,20872,207.7,182.7,2,0.000001,18.00555556,495.5,495.5,495.5
4820,20873,204.2333333,180.4666667,2.333333333,0.000001,24.69333333,486.0666667,486.0666667,486.0666667
4834,20874,206.74,180.94,1.8,0.000001,33.43888889,491.66,491.64,491.64
4776.666667,20875,203.4,180.7333333,2.666666667,0.000001,26.75111111,485.3666667,485.3666667,485.3666667
4770,20876,205.72,180.26,1.6,0.000001,12.86111111,491.06,491.04,491.04
4805,20877,206.975,180.975,1.25,0.000001,16.46222222,493.025,493.025,493.025
4773.333333,20878,207.1,181.4333333,2,0.000001,9.774444444,494.3,494.2666667,494.2666667
4801.666667,20879,207.6,180.6,1.666666667,0.000001,19.54888889,494.65,494.6333333,494.6333333
4810,20880,205.3,181.6333333,2.666666667,0.000001,24.69333333,488.9333333,488.9333333,488.9333333
4818.571429,20881,209.4571429,180.8285714,1.142857143,0.000001,32.41,498.5714286,498.5571429,498.5571429
4780,20882,206.675,181.55,1.75,0.000001,30.86666667,493.075,493.075,493.075
4786.666667,20883,208.2333333,180.5666667,1.333333333,0.000001,16.46222222,496.6333333,496.6333333,496.6333333
4820,20884,205.8666667,180.4,1.666666667,0.000001,17.49111111,490,490,490
4807.5,20885,206.2,181.2,1.75,0.000001,23.66444444,491.15,491.15,491.15
4820,20886,206.4,178.9,1.505,0.000001,12.86111111,491.25,491.25,491.25
4768.571429,20887,209.6571429,179.7285714,1.285714286,0.000001,38.06888889,500.5714286,500.5714286,500.5714286
